timestamp,value,date
2025-06-01 00:03:31,24.3,2025-06-01
2025-06-01 21:51:49,43.0,2025-06-01
2025-06-01 07:08:04,97.6,2025-06-01
2025-06-01 17:15:22,63.0,2025-06-01
2025-06-01 22:57:13,4.9,2025-06-01
2025-06-01 16:40:04,90.6,2025-06-01
2025-06-01 06:38:39,2.1,2025-06-01
2025-06-01 11:50:05,5.7,2025-06-01
2025-06-01 12:20:24,52.2,2025-06-01
2025-06-01 02:04:30,85.5,2025-06-01
2025-06-01 04:59:13,41.6,2025-06-01
2025-06-01 21:01:39,54.3,2025-06-01
2025-06-01 05:52:25,99.1,2025-06-01
2025-06-01 05:41:15,95.7,2025-06-01
2025-06-01 04:31:47,23.1,2025-06-01
2025-06-01 22:56:17,57.8,2025-06-01
2025-06-01 22:19:43,99.1,2025-06-01
2025-06-01 07:18:27,70.1,2025-06-01
2025-06-01 05:54:02,81.8,2025-06-01
2025-06-01 20:14:40,30.8,2025-06-01
2025-06-01 11:22:24,18.6,2025-06-01
2025-06-01 15:11:43,32.3,2025-06-01
2025-06-01 21:48:10,82.9,2025-06-01
2025-06-01 06:45:45,56.3,2025-06-01
2025-06-01 16:09:15,18.2,2025-06-01
2025-06-01 01:04:45,60.7,2025-06-01
2025-06-01 10:07:30,26.8,2025-06-01
2025-06-01 00:39:50,71.3,2025-06-01
2025-06-01 21:31:32,9.0,2025-06-01
2025-06-01 21:16:42,14.5,2025-06-01
2025-06-01 08:02:29,9.0,2025-06-01
2025-06-01 19:20:34,20.1,2025-06-01
2025-06-01 07:30:30,19.7,2025-06-01
2025-06-01 10:39:44,55.2,2025-06-01
2025-06-01 18:24:42,39.3,2025-06-01
2025-06-01 01:56:40,39.1,2025-06-01
2025-06-01 22:43:01,91.4,2025-06-01
2025-06-01 02:16:31,79.5,2025-06-01
2025-06-01 13:14:58,97.1,2025-06-01
2025-06-01 03:30:49,75.4,2025-06-01
2025-06-01 15:40:16,56.9,2025-06-01
2025-06-01 03:35:10,34.8,2025-06-01
2025-06-01 16:17:55,98.2,2025-06-01
2025-06-01 00:48:13,10.1,2025-06-01
2025-06-01 02:38:58,92.3,2025-06-01
2025-06-01 02:50:15,23.5,2025-06-01
2025-06-01 22:28:20,16.9,2025-06-01
2025-06-01 03:52:28,15.8,2025-06-01
2025-06-01 06:54:25,43.9,2025-06-01
2025-06-01 15:21:36,84.3,2025-06-01
2025-06-01 00:39:35,78.8,2025-06-01
2025-06-01 00:30:05,54.6,2025-06-01
2025-06-01 06:02:23,31.0,2025-06-01
2025-06-01 03:17:52,53.0,2025-06-01
2025-06-01 22:03:15,56.5,2025-06-01
2025-06-01 09:23:46,26.1,2025-06-01
2025-06-01 00:21:44,93.5,2025-06-01
2025-06-01 23:14:39,81.9,2025-06-01
2025-06-01 16:32:23,48.5,2025-06-01
2025-06-01 05:23:44,75.3,2025-06-01
2025-06-01 05:07:46,11.7,2025-06-01
2025-06-01 23:28:09,44.1,2025-06-01
2025-06-01 06:35:43,31.7,2025-06-01
2025-06-01 01:16:16,98.6,2025-06-01
2025-06-01 11:40:18,95.5,2025-06-01
2025-06-01 07:34:36,11.8,2025-06-01
2025-06-01 09:59:29,69.4,2025-06-01
2025-06-01 04:31:18,44.7,2025-06-01
2025-06-01 02:05:43,3.2,2025-06-01
2025-06-01 13:17:40,27.3,2025-06-01
2025-06-01 12:15:46,2.1,2025-06-01
2025-06-01 11:15:18,65.8,2025-06-01
2025-06-01 15:41:23,55.6,2025-06-01
2025-06-01 08:37:39,56.4,2025-06-01
2025-06-01 14:29:41,27.6,2025-06-01
2025-06-01 07:19:38,48.9,2025-06-01
2025-06-01 18:17:53,13.6,2025-06-01
2025-06-01 05:30:28,4.1,2025-06-01
2025-06-01 02:20:35,32.6,2025-06-01
2025-06-01 22:51:39,90.7,2025-06-01
2025-06-01 23:14:22,17.6,2025-06-01
2025-06-01 23:13:40,29.4,2025-06-01
2025-06-01 00:07:14,23.1,2025-06-01
2025-06-01 16:15:36,61.2,2025-06-01
2025-06-01 03:51:31,49.4,2025-06-01
2025-06-01 21:19:17,59.9,2025-06-01
2025-06-01 04:56:54,77.1,2025-06-01
2025-06-01 00:45:56,23.1,2025-06-01
2025-06-01 20:06:51,32.7,2025-06-01
2025-06-01 08:54:13,7.6,2025-06-01
2025-06-01 10:55:48,40.9,2025-06-01
2025-06-01 08:18:44,16.6,2025-06-01
2025-06-01 00:54:39,13.4,2025-06-01
2025-06-01 07:07:59,40.7,2025-06-01
2025-06-01 23:42:44,28.3,2025-06-01
2025-06-01 09:10:09,2.3,2025-06-01
2025-06-01 20:54:36,54.2,2025-06-01
2025-06-01 10:47:38,47.1,2025-06-01
2025-06-01 19:17:48,68.8,2025-06-01
2025-06-01 22:38:18,18.5,2025-06-01
2025-06-01 09:22:49,40.1,2025-06-01
2025-06-01 05:10:26,34.4,2025-06-01
2025-06-01 23:18:35,97.9,2025-06-01
2025-06-01 00:54:20,85.7,2025-06-01
2025-06-01 06:42:25,22.3,2025-06-01
2025-06-01 10:32:36,1.7,2025-06-01
2025-06-01 11:00:25,66.8,2025-06-01
2025-06-01 09:36:36,85.4,2025-06-01
2025-06-01 18:49:28,94.9,2025-06-01
2025-06-01 00:48:42,55.2,2025-06-01
2025-06-01 05:07:25,75.4,2025-06-01
2025-06-01 01:13:24,72.0,2025-06-01
2025-06-01 21:16:08,40.2,2025-06-01
2025-06-01 10:34:05,34.0,2025-06-01
2025-06-01 23:38:40,24.3,2025-06-01
2025-06-01 00:57:05,31.0,2025-06-01
2025-06-01 09:51:05,15.7,2025-06-01
2025-06-01 14:45:11,46.6,2025-06-01
2025-06-01 18:59:49,5.1,2025-06-01
2025-06-01 23:37:15,61.5,2025-06-01
2025-06-01 00:34:40,46.4,2025-06-01
2025-06-01 22:35:39,67.8,2025-06-01
2025-06-01 06:58:32,47.8,2025-06-01
2025-06-01 22:18:47,73.3,2025-06-01
2025-06-01 18:14:35,69.5,2025-06-01
2025-06-01 13:29:51,74.3,2025-06-01
2025-06-01 06:55:34,32.8,2025-06-01
2025-06-01 20:10:41,35.5,2025-06-01
2025-06-01 23:27:07,70.1,2025-06-01
2025-06-01 16:31:26,21.8,2025-06-01
2025-06-01 04:09:34,15.4,2025-06-01
2025-06-01 05:22:54,9.4,2025-06-01
2025-06-01 14:49:26,31.1,2025-06-01
2025-06-01 12:12:08,29.1,2025-06-01
2025-06-01 13:08:21,85.1,2025-06-01
2025-06-01 23:40:59,99.1,2025-06-01
2025-06-01 00:37:35,17.1,2025-06-01
2025-06-01 15:44:29,4.8,2025-06-01
2025-06-01 06:41:38,50.8,2025-06-01
2025-06-01 14:48:56,90.6,2025-06-01
2025-06-01 09:08:34,0.5,2025-06-01
2025-06-01 01:23:08,84.3,2025-06-01
2025-06-01 22:15:56,81.7,2025-06-01
2025-06-01 14:25:12,55.9,2025-06-01
2025-06-01 14:36:28,6.1,2025-06-01
2025-06-01 11:37:07,66.7,2025-06-01
2025-06-01 10:19:01,20.7,2025-06-01
2025-06-01 12:09:57,41.8,2025-06-01
2025-06-01 03:52:21,18.0,2025-06-01
2025-06-01 16:32:05,87.0,2025-06-01
2025-06-01 11:52:12,71.9,2025-06-01
2025-06-01 15:47:19,35.1,2025-06-01
2025-06-01 11:00:30,17.7,2025-06-01
2025-06-01 09:31:24,82.4,2025-06-01
2025-06-01 14:10:39,73.2,2025-06-01
2025-06-01 11:01:33,34.9,2025-06-01
2025-06-01 16:30:04,92.0,2025-06-01
2025-06-01 22:32:25,4.1,2025-06-01
2025-06-01 23:24:32,93.1,2025-06-01
2025-06-01 17:12:49,48.1,2025-06-01
2025-06-01 11:46:46,80.1,2025-06-01
2025-06-01 07:13:11,3.0,2025-06-01
2025-06-01 00:17:48,68.9,2025-06-01
2025-06-01 07:38:21,43.9,2025-06-01
2025-06-01 22:12:06,96.1,2025-06-01
2025-06-01 12:59:21,84.0,2025-06-01
2025-06-01 12:06:51,95.3,2025-06-01
2025-06-01 20:54:51,36.2,2025-06-01
2025-06-01 12:36:24,0.6,2025-06-01
2025-06-01 04:34:53,32.8,2025-06-01
2025-06-01 09:29:05,15.7,2025-06-01
2025-06-01 21:51:22,59.8,2025-06-01
2025-06-01 08:33:20,6.7,2025-06-01
2025-06-01 18:14:49,81.6,2025-06-01
2025-06-01 12:17:12,98.6,2025-06-01
2025-06-01 12:56:00,16.0,2025-06-01
2025-06-01 01:50:57,58.1,2025-06-01
2025-06-01 06:36:46,75.2,2025-06-01
2025-06-01 01:00:59,89.6,2025-06-01
2025-06-01 03:53:48,64.6,2025-06-01
2025-06-01 02:11:51,13.2,2025-06-01
2025-06-01 05:38:13,84.3,2025-06-01
2025-06-01 09:07:38,46.2,2025-06-01
2025-06-01 05:51:29,95.2,2025-06-01
2025-06-01 14:46:20,68.9,2025-06-01
2025-06-01 16:08:40,37.0,2025-06-01
2025-06-01 14:33:27,89.3,2025-06-01
2025-06-01 21:04:28,30.1,2025-06-01
2025-06-01 09:50:27,9.6,2025-06-01
2025-06-01 16:56:39,11.2,2025-06-01
2025-06-01 10:36:12,51.5,2025-06-01
2025-06-01 17:53:01,21.1,2025-06-01
2025-06-01 00:01:00,29.8,2025-06-01
2025-06-01 15:28:02,37.6,2025-06-01
2025-06-01 18:00:21,51.4,2025-06-01
2025-06-01 00:01:17,75.2,2025-06-01
2025-06-01 02:17:31,17.3,2025-06-01
2025-06-01 06:06:54,50.3,2025-06-01
2025-06-01 23:02:04,19.2,2025-06-01
2025-06-01 03:07:18,2.3,2025-06-01
2025-06-01 07:39:50,42.0,2025-06-01
2025-06-01 16:14:47,81.1,2025-06-01
2025-06-01 00:25:53,11.9,2025-06-01
2025-06-01 01:06:32,0.4,2025-06-01
2025-06-01 08:09:00,83.7,2025-06-01
2025-06-01 01:15:07,97.9,2025-06-01
2025-06-01 23:49:57,10.3,2025-06-01
2025-06-01 01:59:21,33.8,2025-06-01
2025-06-01 01:48:41,10.6,2025-06-01
2025-06-01 16:19:50,42.5,2025-06-01
2025-06-01 22:12:55,24.5,2025-06-01
2025-06-01 07:16:05,12.7,2025-06-01
2025-06-01 11:36:32,85.1,2025-06-01
2025-06-01 20:03:38,63.4,2025-06-01
2025-06-01 13:28:36,84.2,2025-06-01
2025-06-01 21:42:07,41.0,2025-06-01
2025-06-01 15:53:25,48.3,2025-06-01
2025-06-01 00:19:21,98.1,2025-06-01
2025-06-01 05:08:34,85.6,2025-06-01
2025-06-01 15:35:58,94.5,2025-06-01
2025-06-01 02:57:56,18.6,2025-06-01
2025-06-01 07:29:45,0.9,2025-06-01
2025-06-01 09:43:01,18.3,2025-06-01
2025-06-01 17:30:17,18.5,2025-06-01
2025-06-01 06:07:02,96.8,2025-06-01
2025-06-01 08:41:13,21.6,2025-06-01
2025-06-01 05:37:20,10.8,2025-06-01
2025-06-01 12:28:37,31.0,2025-06-01
2025-06-01 06:38:13,61.0,2025-06-01
2025-06-01 14:51:48,87.3,2025-06-01
2025-06-01 14:22:33,36.7,2025-06-01
2025-06-01 22:28:48,74.6,2025-06-01
2025-06-01 06:57:19,24.2,2025-06-01
2025-06-01 04:21:02,5.7,2025-06-01
2025-06-01 07:10:36,92.0,2025-06-01
2025-06-01 14:38:04,43.5,2025-06-01
2025-06-01 10:28:01,97.6,2025-06-01
2025-06-01 05:45:14,24.8,2025-06-01
2025-06-01 00:09:23,4.8,2025-06-01
2025-06-01 12:16:14,72.0,2025-06-01
2025-06-01 12:44:49,21.8,2025-06-01
2025-06-01 02:57:35,32.0,2025-06-01
2025-06-01 21:25:33,9.0,2025-06-01
2025-06-01 01:40:04,7.3,2025-06-01
2025-06-01 22:56:07,69.9,2025-06-01
2025-06-01 23:27:48,36.9,2025-06-01
2025-06-01 03:43:53,57.7,2025-06-01
2025-06-01 16:10:24,57.8,2025-06-01
2025-06-01 10:42:49,10.9,2025-06-01
2025-06-01 13:41:35,23.0,2025-06-01
2025-06-01 14:36:40,31.7,2025-06-01
2025-06-01 21:29:51,80.7,2025-06-01
2025-06-01 05:49:11,77.1,2025-06-01
2025-06-01 07:03:37,72.3,2025-06-01
2025-06-01 17:02:04,65.0,2025-06-01
2025-06-01 15:35:29,76.0,2025-06-01
2025-06-01 19:49:35,29.2,2025-06-01
2025-06-01 12:23:54,6.2,2025-06-01
2025-06-01 05:05:01,38.5,2025-06-01
2025-06-01 06:22:56,32.3,2025-06-01
2025-06-01 05:12:15,9.6,2025-06-01
2025-06-01 07:32:42,7.9,2025-06-01
2025-06-01 09:12:28,70.8,2025-06-01
2025-06-01 06:49:58,40.7,2025-06-01
2025-06-01 02:10:27,39.3,2025-06-01
2025-06-01 01:38:34,96.1,2025-06-01
2025-06-01 01:22:21,39.5,2025-06-01
2025-06-01 17:02:02,96.5,2025-06-01
2025-06-01 05:37:03,0.1,2025-06-01
2025-06-01 09:44:22,91.5,2025-06-01
2025-06-01 14:32:55,54.7,2025-06-01
2025-06-01 12:47:21,89.1,2025-06-01
2025-06-01 05:31:51,84.7,2025-06-01
2025-06-01 06:05:28,87.1,2025-06-01
2025-06-01 22:51:27,53.0,2025-06-01
2025-06-01 07:49:21,13.8,2025-06-01
2025-06-01 08:13:35,33.0,2025-06-01
2025-06-01 10:51:57,56.8,2025-06-01
2025-06-01 11:44:02,28.1,2025-06-01
2025-06-01 16:48:27,21.4,2025-06-01
2025-06-01 09:15:11,85.4,2025-06-01
2025-06-01 12:09:34,34.5,2025-06-01
2025-06-01 20:16:48,24.6,2025-06-01
2025-06-01 07:31:47,29.7,2025-06-01
2025-06-01 07:01:41,0.6,2025-06-01
2025-06-01 17:58:31,62.6,2025-06-01
2025-06-01 08:39:12,55.1,2025-06-01
2025-06-01 03:11:46,71.1,2025-06-01
2025-06-01 15:27:12,75.6,2025-06-01
2025-06-01 19:24:10,61.0,2025-06-01
2025-06-01 19:01:33,56.2,2025-06-01
2025-06-01 01:35:13,1.8,2025-06-01
2025-06-01 10:01:12,2.2,2025-06-01
2025-06-01 14:55:34,86.9,2025-06-01
2025-06-01 10:48:43,10.1,2025-06-01
2025-06-01 14:28:02,87.5,2025-06-01
2025-06-01 11:49:28,65.8,2025-06-01
2025-06-01 04:17:56,74.9,2025-06-01
2025-06-01 01:42:37,85.8,2025-06-01
2025-06-01 16:04:23,24.8,2025-06-01
2025-06-01 12:00:10,48.6,2025-06-01
2025-06-01 23:13:24,10.4,2025-06-01
2025-06-01 11:05:08,67.7,2025-06-01
2025-06-01 03:55:27,37.6,2025-06-01
2025-06-01 12:30:33,66.2,2025-06-01
2025-06-01 11:47:41,53.7,2025-06-01
2025-06-01 06:05:07,77.1,2025-06-01
2025-06-01 06:57:12,48.9,2025-06-01
2025-06-01 11:30:12,62.2,2025-06-01
2025-06-01 11:05:16,42.8,2025-06-01
2025-06-01 11:20:11,0.2,2025-06-01
2025-06-01 04:48:25,91.6,2025-06-01
2025-06-01 02:17:13,29.6,2025-06-01
2025-06-01 02:22:46,10.2,2025-06-01
2025-06-01 20:12:37,96.6,2025-06-01
2025-06-01 21:13:43,25.2,2025-06-01
2025-06-01 15:17:43,54.0,2025-06-01
2025-06-01 11:51:49,55.8,2025-06-01
2025-06-01 22:13:38,87.6,2025-06-01
2025-06-01 23:12:24,78.5,2025-06-01
2025-06-01 00:42:38,92.8,2025-06-01
2025-06-01 15:33:44,72.2,2025-06-01
2025-06-01 21:13:54,41.4,2025-06-01
2025-06-01 16:56:03,31.3,2025-06-01
2025-06-01 10:51:10,73.8,2025-06-01
2025-06-01 13:02:22,85.9,2025-06-01
2025-06-01 17:07:04,40.6,2025-06-01
2025-06-01 12:48:05,82.2,2025-06-01
2025-06-01 20:26:53,53.7,2025-06-01
2025-06-01 17:26:55,34.1,2025-06-01
2025-06-01 13:46:40,35.5,2025-06-01
2025-06-01 06:31:20,21.7,2025-06-01
2025-06-01 23:53:04,89.3,2025-06-01
2025-06-01 19:12:58,86.3,2025-06-01
2025-06-01 03:21:42,89.0,2025-06-01
2025-06-01 21:42:48,76.6,2025-06-01
2025-06-01 02:00:58,67.7,2025-06-01
2025-06-01 12:06:43,46.2,2025-06-01
2025-06-01 12:40:50,29.0,2025-06-01
2025-06-01 08:07:28,76.6,2025-06-01
2025-06-01 10:24:14,58.6,2025-06-01
2025-06-01 21:36:52,3.8,2025-06-01
2025-06-01 07:13:01,79.7,2025-06-01
2025-06-01 05:32:58,39.7,2025-06-01
2025-06-01 22:28:24,50.8,2025-06-01
2025-06-01 18:47:37,97.6,2025-06-01
2025-06-01 05:14:44,62.9,2025-06-01
2025-06-01 20:48:58,61.5,2025-06-01
2025-06-01 18:18:26,28.4,2025-06-01
2025-06-01 19:10:29,0.2,2025-06-01
2025-06-01 11:22:14,27.7,2025-06-01
2025-06-01 22:58:04,47.6,2025-06-01
2025-06-01 05:00:26,49.4,2025-06-01
2025-06-01 14:46:54,86.8,2025-06-01
2025-06-01 00:17:15,91.1,2025-06-01
2025-06-01 16:02:47,77.0,2025-06-01
2025-06-01 16:48:40,84.2,2025-06-01
2025-06-01 22:37:50,2.3,2025-06-01
2025-06-01 10:35:16,34.3,2025-06-01
2025-06-01 13:50:06,95.2,2025-06-01
2025-06-01 06:40:08,88.5,2025-06-01
2025-06-01 05:21:38,37.1,2025-06-01
2025-06-01 16:33:09,42.6,2025-06-01
2025-06-01 13:57:33,2.4,2025-06-01
2025-06-01 02:39:06,43.9,2025-06-01
2025-06-01 12:48:27,59.9,2025-06-01
2025-06-01 02:58:58,40.9,2025-06-01
2025-06-01 17:05:52,10.3,2025-06-01
2025-06-01 10:25:09,10.6,2025-06-01
2025-06-01 01:48:33,98.6,2025-06-01
2025-06-01 06:25:03,0.5,2025-06-01
2025-06-01 18:38:47,49.0,2025-06-01
2025-06-01 16:57:41,3.4,2025-06-01
2025-06-01 23:59:58,32.8,2025-06-01
2025-06-01 17:22:55,63.5,2025-06-01
2025-06-01 05:56:00,48.1,2025-06-01
2025-06-01 05:28:05,40.8,2025-06-01
2025-06-01 12:11:54,32.2,2025-06-01
2025-06-01 21:43:19,21.9,2025-06-01
2025-06-01 07:02:19,40.5,2025-06-01
2025-06-01 19:45:59,25.4,2025-06-01
2025-06-01 07:06:36,67.6,2025-06-01
2025-06-01 18:19:33,98.4,2025-06-01
2025-06-01 13:48:46,33.2,2025-06-01
2025-06-01 02:41:02,19.1,2025-06-01
2025-06-01 17:56:11,7.4,2025-06-01
2025-06-01 22:10:08,42.5,2025-06-01
2025-06-01 17:16:58,99.4,2025-06-01
2025-06-01 19:59:07,87.2,2025-06-01
2025-06-01 10:06:01,69.0,2025-06-01
2025-06-01 18:10:54,36.3,2025-06-01
2025-06-01 20:26:35,76.0,2025-06-01
2025-06-01 14:14:58,57.3,2025-06-01
2025-06-01 07:39:25,12.9,2025-06-01
2025-06-01 06:35:36,14.5,2025-06-01
2025-06-01 17:48:17,92.8,2025-06-01
2025-06-01 17:33:57,54.7,2025-06-01
2025-06-01 10:48:01,80.6,2025-06-01
2025-06-01 12:52:17,3.3,2025-06-01
2025-06-01 04:14:01,55.5,2025-06-01
2025-06-01 21:35:42,50.5,2025-06-01
2025-06-01 08:33:52,92.1,2025-06-01
2025-06-01 22:18:59,96.1,2025-06-01
2025-06-01 22:11:37,83.9,2025-06-01
2025-06-01 11:31:02,84.3,2025-06-01
2025-06-01 19:34:17,48.7,2025-06-01
2025-06-01 04:49:12,67.5,2025-06-01
2025-06-01 08:31:29,19.9,2025-06-01
2025-06-01 08:11:09,23.5,2025-06-01
2025-06-01 08:49:21,77.8,2025-06-01
2025-06-01 10:36:35,20.4,2025-06-01
2025-06-01 17:49:30,55.9,2025-06-01
2025-06-01 17:51:00,71.7,2025-06-01
2025-06-01 08:18:16,88.0,2025-06-01
2025-06-01 08:02:45,33.9,2025-06-01
2025-06-01 13:19:37,67.2,2025-06-01
2025-06-01 20:44:21,77.4,2025-06-01
2025-06-01 10:19:11,57.4,2025-06-01
2025-06-01 23:44:27,82.5,2025-06-01
2025-06-01 02:33:42,90.8,2025-06-01
2025-06-01 22:11:40,42.1,2025-06-01
2025-06-01 07:05:03,94.6,2025-06-01
2025-06-01 08:44:23,21.9,2025-06-01
2025-06-01 16:33:45,37.8,2025-06-01
2025-06-01 08:11:04,64.1,2025-06-01
2025-06-01 03:35:43,85.6,2025-06-01
2025-06-01 07:48:43,39.0,2025-06-01
2025-06-01 03:49:55,40.7,2025-06-01
2025-06-01 18:43:08,63.5,2025-06-01
2025-06-01 21:38:24,87.2,2025-06-01
2025-06-01 21:34:30,52.8,2025-06-01
2025-06-01 18:35:54,17.1,2025-06-01
2025-06-01 11:07:07,44.2,2025-06-01
2025-06-01 16:05:59,87.0,2025-06-01
2025-06-01 15:14:36,23.7,2025-06-01
2025-06-01 18:33:48,4.6,2025-06-01
2025-06-01 11:33:43,1.4,2025-06-01
2025-06-01 21:12:03,15.5,2025-06-01
2025-06-01 03:42:40,71.7,2025-06-01
2025-06-01 00:29:40,12.1,2025-06-01
2025-06-01 00:43:15,38.1,2025-06-01
2025-06-01 01:58:37,86.9,2025-06-01
2025-06-01 04:38:02,48.9,2025-06-01
2025-06-01 15:28:35,46.9,2025-06-01
2025-06-01 10:23:45,82.2,2025-06-01
2025-06-01 07:56:26,10.6,2025-06-01
2025-06-01 19:51:58,45.0,2025-06-01
2025-06-01 10:01:21,60.9,2025-06-01
2025-06-01 02:55:38,5.7,2025-06-01
2025-06-01 07:10:34,82.4,2025-06-01
2025-06-01 02:37:15,76.5,2025-06-01
2025-06-01 23:29:31,55.8,2025-06-01
2025-06-01 13:02:22,30.3,2025-06-01
2025-06-01 09:06:12,50.8,2025-06-01
2025-06-01 21:09:47,41.2,2025-06-01
2025-06-01 15:48:42,23.8,2025-06-01
2025-06-01 03:35:42,4.3,2025-06-01
2025-06-01 00:32:29,92.0,2025-06-01
2025-06-01 16:28:28,29.9,2025-06-01
2025-06-01 11:47:37,53.1,2025-06-01
2025-06-01 11:44:49,46.6,2025-06-01
2025-06-01 12:13:15,98.4,2025-06-01
2025-06-01 15:45:22,50.5,2025-06-01
2025-06-01 07:44:31,1.5,2025-06-01
2025-06-01 09:45:51,3.3,2025-06-01
2025-06-01 05:09:01,90.3,2025-06-01
2025-06-01 09:40:50,81.9,2025-06-01
2025-06-01 01:51:43,35.9,2025-06-01
2025-06-01 06:34:16,82.2,2025-06-01
2025-06-01 03:32:47,65.5,2025-06-01
2025-06-01 20:26:51,3.5,2025-06-01
2025-06-01 18:11:27,45.2,2025-06-01
2025-06-01 14:40:54,62.8,2025-06-01
2025-06-01 07:35:15,26.0,2025-06-01
2025-06-01 07:22:00,47.2,2025-06-01
2025-06-01 09:15:34,45.7,2025-06-01
2025-06-01 19:41:28,91.0,2025-06-01
2025-06-01 22:13:47,46.8,2025-06-01
2025-06-01 23:54:43,14.6,2025-06-01
2025-06-01 17:48:52,36.0,2025-06-01
2025-06-01 09:05:00,79.0,2025-06-01
2025-06-01 04:23:51,36.7,2025-06-01
2025-06-01 18:34:20,63.2,2025-06-01
2025-06-01 17:57:36,92.7,2025-06-01
2025-06-01 15:38:57,95.2,2025-06-01
2025-06-01 23:39:18,33.9,2025-06-01
2025-06-01 00:25:01,55.2,2025-06-01
2025-06-01 08:55:00,19.5,2025-06-01
2025-06-01 05:01:58,40.9,2025-06-01
2025-06-01 00:53:47,44.4,2025-06-01
2025-06-01 22:12:24,53.4,2025-06-01
2025-06-01 05:23:33,92.5,2025-06-01
2025-06-01 11:28:08,65.0,2025-06-01
2025-06-01 00:06:39,44.7,2025-06-01
2025-06-01 03:11:29,21.1,2025-06-01
2025-06-01 21:25:08,84.0,2025-06-01
2025-06-01 11:24:33,56.1,2025-06-01
2025-06-01 19:21:52,13.2,2025-06-01
2025-06-01 11:12:23,69.3,2025-06-01
2025-06-01 08:17:14,39.2,2025-06-01
2025-06-01 04:11:45,65.9,2025-06-01
2025-06-01 12:42:08,20.9,2025-06-01
2025-06-01 16:29:47,21.2,2025-06-01
2025-06-01 12:58:35,71.7,2025-06-01
2025-06-01 10:46:09,34.0,2025-06-01
2025-06-01 18:34:59,11.1,2025-06-01
2025-06-01 06:15:58,73.6,2025-06-01
2025-06-01 03:52:08,0.6,2025-06-01
2025-06-01 20:36:44,35.0,2025-06-01
2025-06-01 15:32:48,66.9,2025-06-01
2025-06-01 05:18:59,73.9,2025-06-01
2025-06-01 04:56:55,54.7,2025-06-01
2025-06-01 06:38:56,50.1,2025-06-01
2025-06-01 10:11:25,88.1,2025-06-01
2025-06-01 21:25:56,49.8,2025-06-01
2025-06-01 02:09:05,29.6,2025-06-01
2025-06-01 21:45:21,24.9,2025-06-01
2025-06-01 08:44:17,52.0,2025-06-01
2025-06-01 03:01:47,4.0,2025-06-01
2025-06-01 00:37:40,76.4,2025-06-01
2025-06-01 08:04:21,48.9,2025-06-01
2025-06-01 14:17:45,10.1,2025-06-01
2025-06-01 15:39:55,35.6,2025-06-01
2025-06-01 01:34:58,34.2,2025-06-01
2025-06-01 18:24:32,76.1,2025-06-01
2025-06-01 00:43:16,77.0,2025-06-01
2025-06-01 17:38:14,50.6,2025-06-01
2025-06-01 05:07:30,88.2,2025-06-01
2025-06-01 18:05:40,31.3,2025-06-01
2025-06-01 21:23:44,37.1,2025-06-01
2025-06-01 06:16:52,53.0,2025-06-01
2025-06-01 05:38:06,94.2,2025-06-01
2025-06-01 01:58:11,67.3,2025-06-01
2025-06-01 21:12:03,81.9,2025-06-01
2025-06-01 05:33:15,27.4,2025-06-01
2025-06-01 10:46:52,96.0,2025-06-01
2025-06-01 22:48:29,45.9,2025-06-01
2025-06-01 19:07:20,90.0,2025-06-01
2025-06-01 16:34:24,34.5,2025-06-01
2025-06-01 03:02:38,17.4,2025-06-01
2025-06-01 04:45:54,6.7,2025-06-01
2025-06-01 20:15:14,7.3,2025-06-01
2025-06-01 02:57:17,13.5,2025-06-01
2025-06-01 12:15:17,15.6,2025-06-01
2025-06-01 02:46:35,5.0,2025-06-01
2025-06-01 05:56:32,26.6,2025-06-01
2025-06-01 15:39:33,17.4,2025-06-01
2025-06-01 06:23:51,32.5,2025-06-01
2025-06-01 09:29:35,68.7,2025-06-01
2025-06-01 08:46:54,7.0,2025-06-01
2025-06-01 05:45:46,35.2,2025-06-01
2025-06-01 02:17:16,33.2,2025-06-01
2025-06-01 14:27:12,11.2,2025-06-01
2025-06-01 22:13:43,92.9,2025-06-01
2025-06-01 09:40:25,19.2,2025-06-01
2025-06-01 02:07:16,83.6,2025-06-01
2025-06-01 05:47:17,61.8,2025-06-01
2025-06-01 19:05:59,40.8,2025-06-01
2025-06-01 00:56:02,68.9,2025-06-01
2025-06-01 09:05:53,10.7,2025-06-01
2025-06-01 08:33:31,46.1,2025-06-01
2025-06-01 16:37:59,0.1,2025-06-01
2025-06-01 13:09:04,88.9,2025-06-01
2025-06-01 12:58:13,58.4,2025-06-01
2025-06-01 10:58:17,87.3,2025-06-01
2025-06-01 08:28:19,35.2,2025-06-01
2025-06-01 01:04:28,59.5,2025-06-01
2025-06-01 20:58:52,71.6,2025-06-01
2025-06-01 21:15:06,12.3,2025-06-01
2025-06-01 19:17:21,35.1,2025-06-01
2025-06-01 06:37:51,76.1,2025-06-01
2025-06-01 20:32:36,89.5,2025-06-01
2025-06-01 19:48:49,14.6,2025-06-01
2025-06-01 22:02:47,35.4,2025-06-01
2025-06-01 13:39:08,67.8,2025-06-01
2025-06-01 20:22:25,45.7,2025-06-01
2025-06-01 02:17:17,86.6,2025-06-01
2025-06-01 02:04:53,7.4,2025-06-01
2025-06-01 01:01:43,36.0,2025-06-01
2025-06-01 15:54:47,28.5,2025-06-01
2025-06-01 08:19:26,64.4,2025-06-01
2025-06-01 17:31:39,33.8,2025-06-01
